Date,copper_price,CU_Cathode_FM,CU_Cathode_US_DOM,CU_Cathode_RSA,CU_Cathode_Rotterdam,CU_Cathode_Germany,CU_Cathode_Shangai,CU_Cathode_Japan,CU_Cathode_Taiwan,CU_Cathode_Seasia,Heavy_CU_Wire_1,Heavy_CU_Wire_2,Redbrass_Scrap,Yellowbrass_Scrap,Cu_Wire_Barley,Cu_Wire_Berry,Heavy_CU_Scrap,Cu_Wire_Scrap,Production,Consumption,CU_Concentrate_TC,CU_Concentrate_RC
2018-09-09,5903.4,0.001354,0.0008,88803.48000000001,45.0,92.5,92.7,70.0,78.5,85.0,0.0009,0.00097,0.001,0.00081,0.0012740000000000002,0.001248,0.001238,0.001108,6434.0,6615.0,84.0,8.4
2018-09-16,6036.0,0.001396,0.0008,88917.596,45.0,92.5,107.0,82.0,90.0,91.0,0.00089,0.0009599999999999999,0.001,0.00081,0.001322,0.0012900000000000001,0.00128,0.0011579999999999997,6434.0,6615.0,84.0,8.4
2018-09-23,6251.0,0.001438,0.0008,89398.504,45.0,92.5,109.5,85.0,84.5,90.5,0.00089,0.0009599999999999999,0.001006,0.0008160000000000001,0.001358,0.001328,0.001318,0.001202,6434.0,6615.0,84.47999999999999,8.448
2018-09-30,6242.6,0.0014259999999999998,0.0008,90327.61,47.0,92.5,107.5,85.0,84.5,90.0,0.0009400000000000001,0.00101,0.00101,0.000826,0.001346,0.001318,0.001306,0.0012,6434.0,6615.0,86.4,8.64
2018-10-07,6129.7,0.001424,0.0008,91643.41799999999,47.5,92.5,102.1,85.0,85.0,86.0,0.0009400000000000001,0.00101,0.00101,0.0008360000000000002,0.0013520000000000001,0.0013139999999999998,0.0013080000000000001,0.001204,6434.0,6615.0,86.4,8.64
2018-10-14,6168.4,0.0014179999999999998,0.0008,89199.09599999999,47.5,92.5,99.6,85.0,85.0,85.0,0.0009400000000000001,0.00101,0.001016,0.000858,0.00134,0.00131,0.0012980000000000001,0.0012,6434.0,6615.0,86.4,8.64
2018-10-21,6196.0,0.0014119999999999998,0.0008,89634.59400000001,47.5,92.5,99.0,85.0,85.0,85.0,0.0009400000000000001,0.00101,0.0010320000000000001,0.000876,0.001338,0.001304,0.0012920000000000002,0.0011979999999999998,6434.0,6615.0,86.4,8.64
2018-10-28,6207.8,0.0013980000000000002,0.0008,89764.604,46.3,92.5,96.0,85.0,85.0,85.0,0.000932,0.001002,0.0010340000000000002,0.000874,0.0013180000000000002,0.0012820000000000002,0.0012699999999999999,0.00118,6434.0,6615.0,86.4,8.64
2018-11-04,6254.4,0.00144,0.0008,89418.35,46.0,92.5,95.0,85.0,85.0,85.0,0.0009199999999999999,0.00099,0.00103,0.0008699999999999999,0.0013599999999999999,0.00133,0.00132,0.00123,6434.0,6615.0,86.4,8.64
2018-11-11,6194.0,0.00144,0.0008,89418.35,46.0,92.5,95.0,85.0,85.0,85.0,0.0009199999999999999,0.00099,0.00103,0.0008699999999999999,0.0013599999999999999,0.00133,0.00132,0.00123,6434.0,6615.0,86.4,8.64
