,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
0,5908.687162531912,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.540790912136,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.425687704607,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.335565992072,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.265191292762,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.210304012522,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.167503122985,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.134318170323,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.108511344343,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.088470757008,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.072839320451,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.060719694942,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.051159149408,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.043769944459,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.037898462266,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.033295441791,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.029600839316,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.026637402549,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.024288809672,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.022333495319,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.020760381221,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.019430989027,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.018323162198,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.017370431125,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.016539561003,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
0,5908.01588040404,0.0013599999999999999,0.0008,82205.42000000001,45.0,90.0,70.75,85.0,81.49999999999999,85.0,0.0009099999999999999,0.00098,0.00103,0.00088,0.00128,0.00125,0.00124,0.00116,5984.0,5874.0,84.3,8.43
